Date,Overall AQI Value,Main Pollutant,Ozone,PM25,CO,PM10,NO2,AQI category,city,state,Temperature,Precipitation,Wind Speed
2023-08-22,28,Ozone,28.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,17.2,0.0,9.2
2023-08-23,30,Ozone,30.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,18.2,0.0,5.2
2023-08-24,29,Ozone,29.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,17.9,8.8,16.6
2023-08-25,28,Ozone,28.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,20.7,24.2,9.2
2023-08-26,28,Ozone,28.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,20.2,1.9,8.7
2023-08-27,26,Ozone,26.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,16.5,0.0,8.8
2023-08-28,20,Ozone,20.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,15.9,13.2,7.6
2023-08-29,28,Ozone,28.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,20.5,3.7,10.9
2023-08-30,31,Ozone,31.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,17.7,10.9,14.7
2023-08-31,27,Ozone,27.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,14.9,0.2,10.5
2023-09-01,29,Ozone,29.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,15.2,0.0,4.6
2023-09-02,36,Ozone,36.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,18.7,0.0,10.6
2023-09-03,45,Ozone,45.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,22.1,0.0,5.8
2023-09-04,45,Ozone,45.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,23.1,0.0,6.6
2023-09-05,50,Ozone,50.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,22.8,0.0,6.6
2023-09-06,41,Ozone,41.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,24.0,0.0,6.9
2023-09-07,37,Ozone,37.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,22.9,13.6,10.2
2023-09-08,32,Ozone,32.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,21.0,0.2,8.4
2023-09-09,21,Ozone,21.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,18.3,9.4,4.3
2023-09-10,22,Ozone,22.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,18.8,5.6,2.8
2023-09-11,28,Ozone,28.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,17.6,9.8,7.7
2023-09-12,34,Ozone,34.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,19.3,4.2,7.9
2023-09-13,27,Ozone,27.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,17.3,6.9,8.5
2023-09-14,27,Ozone,27.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,12.1,0.1,7.9
2023-09-15,30,Ozone,30.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,12.6,0.0,9.0
2023-09-16,44,Ozone,44.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,13.3,0.0,8.6
2023-09-17,44,Ozone,44.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,12.8,0.6,7.1
2023-09-18,35,Ozone,35.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,14.1,3.6,5.3
2023-09-19,34,Ozone,34.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,14.0,0.5,13.2
2023-09-20,35,Ozone,35.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,12.1,0.0,8.0
2023-09-21,35,Ozone,35.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,11.7,0.0,7.3
2023-09-22,31,Ozone,31.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,13.6,0.0,9.3
2023-09-23,27,Ozone,27.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,11.3,3.9,6.4
2023-09-24,28,Ozone,28.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,13.5,15.9,10.1
2023-09-25,28,Ozone,28.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,13.7,3.2,7.8
2023-09-26,19,Ozone,19.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,12.7,0.0,8.5
2023-09-27,27,Ozone,27.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,12.1,0.0,6.9
2023-09-28,35,Ozone,35.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,13.9,0.5,11.6
2023-09-29,28,Ozone,28.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,15.8,0.0,2.6
2023-09-30,32,Ozone,32.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,14.9,0.0,6.8
2023-10-01,43,Ozone,43.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,15.3,0.0,7.2
2023-10-02,44,Ozone,44.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,16.6,0.0,5.9
2023-10-03,64,Ozone,64.0,40.0,6.0,18.0,25.0,Moderate,Ithaca,NY,18.7,0.0,7.5
2023-10-04,54,Ozone,54.0,40.0,6.0,18.0,25.0,Moderate,Ithaca,NY,20.9,0.0,10.6
2023-10-05,47,Ozone,47.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,20.3,0.0,16.3
2023-10-06,31,Ozone,31.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,18.9,3.5,14.8
2023-10-07,25,Ozone,25.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,11.9,21.7,8.0
2023-10-08,24,Ozone,24.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,9.5,1.4,19.5
2023-10-09,28,Ozone,28.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,8.6,0.0,16.2
2023-10-10,29,Ozone,29.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,9.8,0.0,9.4
2023-10-11,29,Ozone,29.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,10.5,0.0,9.2
2023-10-12,34,Ozone,34.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,10.0,0.4,7.0
2023-10-13,19,Ozone,19.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,7.1,0.1,6.5
2023-10-14,19,Ozone,19.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,7.6,9.4,2.4
2023-10-15,19,Ozone,19.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,7.5,5.1,14.5
2023-10-16,19,Ozone,19.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,9.6,15.3,13.1
2023-10-17,22,Ozone,22.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,9.6,0.2,9.1
2023-10-18,27,Ozone,27.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,9.6,0.0,1.2
2023-10-19,30,Ozone,30.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,9.6,0.0,13.3
2023-10-20,31,Ozone,31.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,13.4,11.4,14.5
2023-10-21,21,Ozone,21.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,10.4,6.0,18.0
2023-10-22,28,Ozone,28.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,5.3,5.6,24.9
2023-10-23,33,Ozone,33.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,6.0,0.8,11.9
2023-10-24,36,Ozone,36.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,11.7,0.0,12.9
2023-10-25,40,Ozone,40.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,16.6,0.0,11.9
2023-10-26,43,Ozone,43.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,17.7,0.9,10.4
2023-10-27,38,Ozone,38.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,18.8,0.0,10.5
2023-10-28,27,Ozone,27.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,12.6,1.2,11.5
2023-10-29,20,Ozone,20.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,6.9,13.5,3.8
2023-10-30,25,Ozone,25.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,6.5,14.5,13.2
2023-10-31,31,Ozone,31.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,2.4,1.5,7.1
2023-11-01,26,Ozone,26.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,0.6,1.9,11.8
2023-11-02,29,Ozone,29.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,1.6,0.0,9.6
2023-11-03,37,Ozone,37.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,7.9,0.0,18.7
2023-11-04,42,Ozone,42.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,10.3,0.0,7.4
2023-11-05,32,Ozone,32.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,5.3,0.4,6.8
2023-11-06,35,Ozone,35.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,5.3,3.2,15.1
2023-11-07,35,Ozone,35.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,9.8,1.4,17.1
2023-11-08,31,Ozone,31.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,1.6,1.1,11.6
2023-11-09,28,Ozone,28.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,7.6,16.6,17.8
2023-11-10,30,Ozone,30.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,5.7,0.3,9.3
2023-11-11,28,Ozone,28.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,2.9,0.4,14.1
2023-11-12,33,Ozone,33.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,-0.1,0.3,6.6
2023-11-13,31,Ozone,31.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,0.9,3.3,10.6
2023-11-14,25,Ozone,25.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,2.7,0.4,13.7
2023-11-15,32,Ozone,32.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,3.9,0.0,11.6
2023-11-16,43,Ozone,43.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,7.4,0.0,8.3
2023-11-17,42,Ozone,42.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,10.7,9.3,19.6
2023-11-18,28,Ozone,28.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,1.9,4.1,12.9
2023-11-19,28,Ozone,28.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,2.2,0.7,13.0
2023-11-20,29,Ozone,29.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,-1.8,0.0,9.2
2023-11-21,26,Ozone,26.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,0.1,7.8,22.8
2023-11-22,23,Ozone,23.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,6.0,4.7,13.9
2023-11-23,25,Ozone,25.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,4.0,0.0,14.7
2023-11-24,32,Ozone,32.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,-0.8,0.3,19.5
2023-11-25,32,Ozone,32.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,-0.2,0.0,7.7
2023-11-26,32,Ozone,32.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,2.3,2.1,19.0
2023-11-27,29,Ozone,29.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,1.4,5.1,13.2
2023-11-28,30,Ozone,30.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,-3.4,0.5,22.6
2023-11-29,27,Ozone,27.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,-3.3,0.0,15.7
2023-11-30,34,Ozone,34.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,2.0,0.0,14.8
2023-12-01,34,Ozone,34.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,5.4,4.0,12.1
2023-12-09,32,Ozone,32.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,9.2,0.0,19.9
2023-12-10,24,Ozone,24.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,6.1,22.2,14.9
2023-12-11,29,Ozone,29.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,-0.2,4.8,19.0
2023-12-12,27,Ozone,27.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,1.0,0.0,14.8
2023-12-13,32,Ozone,32.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,-0.3,0.0,17.7
2023-12-14,32,Ozone,32.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,-0.2,0.0,11.5
2023-12-15,37,Ozone,37.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,3.1,0.0,6.6
2023-12-16,31,Ozone,31.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,4.0,0.0,7.5
2023-12-17,31,Ozone,31.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,7.4,4.6,21.1
2023-12-18,26,Ozone,26.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,5.3,39.5,17.9
2023-12-19,32,Ozone,32.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,-3.2,2.9,18.0
2023-12-20,28,Ozone,28.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,-3.1,0.0,2.3
2023-12-21,29,Ozone,29.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,-3.6,0.0,8.9
2023-12-22,27,Ozone,27.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,-3.1,0.0,8.6
2023-12-23,19,Ozone,19.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,2.1,1.7,15.7
2023-12-24,17,Ozone,17.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,3.7,2.7,8.7
2023-12-25,29,Ozone,29.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,6.7,0.0,10.7
2023-12-26,28,Ozone,28.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,6.8,2.8,15.9
2023-12-27,31,Ozone,31.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,9.1,20.8,12.6
2023-12-28,30,Ozone,30.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,8.1,3.7,5.2
2023-12-29,21,Ozone,21.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,5.1,4.6,11.8
2023-12-30,25,Ozone,25.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,0.6,3.2,12.2
2023-12-31,25,Ozone,25.0,40.0,6.0,18.0,25.0,Good,Ithaca,NY,0.1,0.3,4.4
2023-01-01,74,PM2.5,15.0,74.0,7.0,26.0,21.0,Moderate,Chicago,IL,5.4,3.8,9.4
2023-01-02,73,PM2.5,19.0,73.0,7.0,19.0,28.0,Moderate,Chicago,IL,3.8,0.0,9.1
2023-01-03,55,PM2.5,19.0,55.0,6.0,31.0,25.0,Moderate,Chicago,IL,6.4,28.4,9.2
2023-01-04,37,PM2.5,21.0,37.0,3.0,17.0,25.0,Good,Chicago,IL,2.6,0.3,14.6
2023-01-05,54,PM2.5,20.0,54.0,5.0,19.0,29.0,Moderate,Chicago,IL,0.4,0.8,16.2
2023-01-06,52,PM2.5,25.0,52.0,3.0,19.0,29.0,Moderate,Chicago,IL,-1.8,0.0,11.7
2023-01-07,56,PM2.5,33.0,56.0,5.0,16.0,30.0,Moderate,Chicago,IL,-0.8,0.0,10.2
2023-01-08,57,PM2.5,25.0,57.0,3.0,20.0,34.0,Moderate,Chicago,IL,-0.8,0.0,10.7
2023-01-09,76,PM2.5,20.0,76.0,3.0,44.0,28.0,Moderate,Chicago,IL,1.5,0.0,16.1
2023-01-10,66,PM2.5,21.0,66.0,6.0,51.0,39.0,Moderate,Chicago,IL,5.4,0.0,9.8
2023-01-11,82,PM2.5,19.0,82.0,6.0,47.0,39.0,Moderate,Chicago,IL,7.5,0.0,9.8
2023-01-12,60,PM2.5,27.0,60.0,5.0,57.0,29.0,Moderate,Chicago,IL,3.3,0.0,24.6
2023-01-13,35,Ozone,35.0,26.0,3.0,14.0,18.0,Good,Chicago,IL,-0.8,0.0,26.2
2023-01-14,47,PM2.5,30.0,47.0,3.0,17.0,20.0,Good,Chicago,IL,-2.7,0.0,11.4
2023-01-15,48,PM2.5,24.0,48.0,2.0,16.0,20.0,Good,Chicago,IL,1.4,0.0,19.2
2023-01-16,37,PM2.5,23.0,37.0,2.0,15.0,25.0,Good,Chicago,IL,6.8,4.3,22.2
2023-01-17,50,PM2.5,19.0,50.0,3.0,19.0,16.0,Good,Chicago,IL,4.8,0.0,27.0
2023-01-18,47,PM2.5,18.0,47.0,3.0,13.0,23.0,Good,Chicago,IL,3.0,8.9,17.7
2023-01-19,28,PM2.5,19.0,28.0,5.0,12.0,26.0,Good,Chicago,IL,3.4,4.3,17.4
2023-01-20,28,PM2.5,26.0,28.0,3.0,13.0,23.0,Good,Chicago,IL,0.3,0.0,19.7
2023-01-21,41,PM2.5,28.0,41.0,5.0,15.0,18.0,Good,Chicago,IL,-1.1,0.0,13.9
2023-01-22,58,PM2.5,23.0,58.0,3.0,19.0,29.0,Moderate,Chicago,IL,-0.3,0.8,9.5
2023-01-23,53,PM2.5,26.0,53.0,3.0,22.0,23.0,Moderate,Chicago,IL,-2.6,0.0,20.9
2023-01-24,73,PM2.5,24.0,73.0,3.0,30.0,28.0,Moderate,Chicago,IL,-0.1,0.0,13.4
2023-01-25,61,PM2.5,25.0,61.0,6.0,19.0,33.0,Moderate,Chicago,IL,0.5,7.1,12.8
2023-01-26,55,PM2.5,26.0,55.0,5.0,23.0,26.0,Moderate,Chicago,IL,-4.3,1.0,20.3
2023-01-27,40,PM2.5,31.0,40.0,3.0,19.0,28.0,Good,Chicago,IL,-4.2,0.8,25.7
2023-01-28,51,PM2.5,31.0,51.0,6.0,18.0,33.0,Moderate,Chicago,IL,-3.8,1.5,13.3
2023-01-29,34,PM2.5,33.0,34.0,5.0,11.0,26.0,Good,Chicago,IL,-3.7,1.0,16.5
2023-01-30,50,PM2.5,31.0,50.0,5.0,27.0,28.0,Good,Chicago,IL,-10.9,0.0,16.6
2023-01-31,55,PM2.5,31.0,55.0,5.0,40.0,44.0,Moderate,Chicago,IL,-13.6,0.0,11.3
2023-02-01,51,PM2.5,33.0,51.0,5.0,37.0,42.0,Moderate,Chicago,IL,-7.8,0.0,15.6
2023-02-02,54,PM2.5,40.0,54.0,3.0,51.0,52.0,Moderate,Chicago,IL,-4.3,0.0,23.2
2023-02-03,39,NO2,34.0,30.0,5.0,30.0,39.0,Good,Chicago,IL,-13.3,0.0,15.4
2023-02-04,39,PM2.5,31.0,39.0,5.0,22.0,33.0,Good,Chicago,IL,-1.6,0.0,23.4
2023-02-05,54,PM2.5,40.0,54.0,5.0,19.0,39.0,Moderate,Chicago,IL,2.8,0.0,18.8
2023-02-06,76,NO2,31.0,70.0,8.0,32.0,76.0,Moderate,Chicago,IL,2.1,0.0,16.5
2023-02-07,52,PM2.5,29.0,52.0,5.0,20.0,36.0,Moderate,Chicago,IL,4.3,0.0,22.6
2023-02-08,65,PM2.5,23.0,65.0,6.0,31.0,50.0,Moderate,Chicago,IL,1.7,0.0,6.0
2023-02-09,53,PM2.5,29.0,53.0,5.0,14.0,33.0,Moderate,Chicago,IL,3.9,29.7,21.1
2023-02-10,49,PM2.5,33.0,49.0,3.0,24.0,32.0,Good,Chicago,IL,1.1,0.0,17.0
2023-02-11,37,PM2.5,34.0,37.0,6.0,17.0,36.0,Good,Chicago,IL,1.4,0.0,13.8
2023-02-12,38,Ozone,38.0,33.0,6.0,15.0,38.0,Good,Chicago,IL,5.0,0.0,13.7
2023-02-13,47,NO2,39.0,43.0,6.0,31.0,47.0,Good,Chicago,IL,6.1,0.0,15.6
2023-02-14,48,PM2.5,36.0,48.0,6.0,32.0,44.0,Good,Chicago,IL,8.4,3.6,22.9
2023-02-15,34,Ozone,34.0,29.0,5.0,13.0,22.0,Good,Chicago,IL,6.2,4.6,29.3
2023-02-16,33,Ozone,33.0,27.0,3.0,9.0,19.0,Good,Chicago,IL,0.5,10.7,27.7
2023-02-17,37,Ozone,37.0,25.0,3.0,14.0,28.0,Good,Chicago,IL,-4.8,0.0,20.1
2023-02-18,35,Ozone,35.0,28.0,3.0,22.0,22.0,Good,Chicago,IL,2.3,0.0,20.9
2023-02-19,38,Ozone,38.0,33.0,3.0,18.0,34.0,Good,Chicago,IL,6.7,0.0,23.3
2023-02-20,57,PM2.5,37.0,57.0,8.0,26.0,45.0,Moderate,Chicago,IL,3.7,0.0,11.2
2023-02-21,43,PM2.5,33.0,43.0,8.0,34.0,34.0,Good,Chicago,IL,0.8,0.0,20.0
2023-02-22,42,PM2.5,30.0,42.0,5.0,13.0,21.0,Good,Chicago,IL,1.4,25.9,24.6
2023-02-23,36,Ozone,36.0,33.0,5.0,20.0,29.0,Good,Chicago,IL,1.0,0.0,24.4
2023-02-24,38,Ozone,38.0,34.0,2.0,23.0,26.0,Good,Chicago,IL,-4.2,1.3,13.6
2023-02-25,51,PM2.5,31.0,51.0,3.0,19.0,26.0,Moderate,Chicago,IL,-0.1,0.0,15.6
2023-02-26,61,PM2.5,42.0,61.0,9.0,31.0,37.0,Moderate,Chicago,IL,3.1,0.0,12.4
2023-02-27,60,PM2.5,38.0,60.0,9.0,34.0,30.0,Moderate,Chicago,IL,8.0,23.6,26.9
2023-02-28,48,PM2.5,41.0,48.0,8.0,32.0,40.0,Good,Chicago,IL,5.7,0.5,13.0
2023-03-01,63,PM2.5,39.0,63.0,7.0,29.0,42.0,Moderate,Chicago,IL,7.9,1.8,15.9
2023-03-02,41,Ozone,41.0,38.0,5.0,24.0,24.0,Good,Chicago,IL,2.2,0.0,17.0
2023-03-03,57,PM2.5,39.0,57.0,5.0,15.0,22.0,Moderate,Chicago,IL,2.2,0.8,24.1
2023-03-04,69,PM2.5,39.0,69.0,5.0,23.0,34.0,Moderate,Chicago,IL,3.6,0.3,11.6
2023-03-05,58,PM2.5,47.0,58.0,7.0,19.0,37.0,Moderate,Chicago,IL,4.7,0.8,12.2
2023-03-06,50,PM2.5,41.0,50.0,6.0,16.0,37.0,Good,Chicago,IL,6.9,4.3,17.7
2023-03-07,42,Ozone,42.0,31.0,2.0,23.0,21.0,Good,Chicago,IL,3.9,0.0,22.8
2023-03-08,44,Ozone,44.0,34.0,3.0,18.0,34.0,Good,Chicago,IL,4.6,0.0,17.9
2023-03-09,41,Ozone,41.0,34.0,5.0,14.0,23.0,Good,Chicago,IL,3.3,5.3,21.7
2023-03-10,41,Ozone,41.0,28.0,3.0,8.0,26.0,Good,Chicago,IL,1.3,1.8,16.8
2023-03-11,44,Ozone,44.0,35.0,2.0,10.0,18.0,Good,Chicago,IL,2.2,4.6,15.8
2023-03-12,43,Ozone,43.0,40.0,3.0,14.0,22.0,Good,Chicago,IL,1.1,1.5,13.2
2023-03-13,42,Ozone,42.0,29.0,5.0,15.0,30.0,Good,Chicago,IL,-1.2,0.8,20.7
2023-03-14,46,NO2,44.0,30.0,5.0,16.0,46.0,Good,Chicago,IL,-1.9,0.0,13.4
2023-03-15,52,PM2.5,44.0,52.0,5.0,34.0,47.0,Moderate,Chicago,IL,3.5,0.0,17.1
2023-03-16,57,PM2.5,36.0,57.0,3.0,25.0,28.0,Moderate,Chicago,IL,7.3,6.4,20.2
2023-03-17,37,Ozone,37.0,24.0,3.0,13.0,22.0,Good,Chicago,IL,1.4,2.0,30.3
2023-03-18,36,Ozone,36.0,28.0,3.0,18.0,27.0,Good,Chicago,IL,-6.2,0.0,25.5
2023-03-19,41,Ozone,41.0,29.0,3.0,22.0,25.0,Good,Chicago,IL,-1.4,0.0,20.2
2023-03-20,45,PM2.5,45.0,45.0,3.0,44.0,32.0,Good,Chicago,IL,5.1,0.0,26.7
2023-03-21,61,PM2.5,42.0,61.0,3.0,33.0,33.0,Moderate,Chicago,IL,6.6,0.0,19.8
2023-03-22,66,PM2.5,34.0,66.0,6.0,20.0,35.0,Moderate,Chicago,IL,7.7,2.8,15.0
2023-03-23,59,PM2.5,45.0,59.0,6.0,14.0,28.0,Moderate,Chicago,IL,5.6,8.1,15.4
2023-03-24,51,PM2.5,45.0,51.0,6.0,14.0,23.0,Moderate,Chicago,IL,4.9,0.5,19.1
2023-03-25,47,Ozone,47.0,27.0,5.0,13.0,36.0,Good,Chicago,IL,3.7,11.9,24.0
2023-03-26,49,Ozone,49.0,45.0,7.0,16.0,44.0,Good,Chicago,IL,4.7,7.9,13.2
2023-03-27,48,Ozone,48.0,37.0,3.0,14.0,45.0,Good,Chicago,IL,4.5,0.0,18.5
2023-03-28,82,NO2,48.0,53.0,8.0,40.0,82.0,Moderate,Chicago,IL,5.1,0.0,10.0
2023-03-29,48,Ozone,48.0,47.0,5.0,30.0,40.0,Good,Chicago,IL,3.1,0.0,16.4
2023-03-30,51,PM2.5,47.0,51.0,3.0,33.0,45.0,Moderate,Chicago,IL,5.6,0.0,15.1
2023-03-31,52,PM2.5,44.0,52.0,5.0,28.0,37.0,Moderate,Chicago,IL,15.2,10.7,29.2
2023-04-01,44,Ozone,44.0,30.0,3.0,13.0,32.0,Good,Chicago,IL,4.8,2.3,21.3
2023-04-02,46,NO2,45.0,31.0,6.0,10.0,46.0,Good,Chicago,IL,7.0,0.0,16.9
2023-04-03,45,Ozone,45.0,44.0,7.0,28.0,44.0,Good,Chicago,IL,11.0,1.0,15.3
2023-04-04,56,PM2.5,44.0,56.0,7.0,20.0,30.0,Moderate,Chicago,IL,11.9,9.9,21.9
2023-04-05,39,Ozone,39.0,37.0,6.0,19.0,22.0,Good,Chicago,IL,15.2,4.3,27.6
2023-04-06,46,Ozone,46.0,29.0,2.0,18.0,37.0,Good,Chicago,IL,6.0,0.0,18.3
2023-04-07,48,Ozone,48.0,39.0,2.0,21.0,42.0,Good,Chicago,IL,5.9,0.0,13.4
2023-04-08,56,PM2.5,51.0,56.0,17.0,28.0,49.0,Moderate,Chicago,IL,10.4,0.0,10.4
2023-04-09,61,Ozone,61.0,60.0,18.0,35.0,48.0,Moderate,Chicago,IL,13.9,0.0,11.7
2023-04-10,84,Ozone,84.0,54.0,5.0,49.0,52.0,Moderate,Chicago,IL,16.1,0.0,13.1
2023-04-11,61,Ozone,61.0,54.0,3.0,58.0,44.0,Moderate,Chicago,IL,19.6,0.0,17.4
2023-04-12,77,PM10,64.0,60.0,3.0,77.0,30.0,Moderate,Chicago,IL,22.2,0.0,22.4
2023-04-13,80,Ozone,80.0,57.0,3.0,52.0,43.0,Moderate,Chicago,IL,22.0,0.0,15.1
2023-04-14,143,Ozone,143.0,72.0,13.0,59.0,57.0,Unhealthy for Sensitive Groups,Chicago,IL,21.5,0.0,10.2
2023-04-15,64,Ozone,64.0,55.0,13.0,47.0,40.0,Moderate,Chicago,IL,22.9,2.5,15.1
2023-04-16,35,Ozone,35.0,28.0,2.0,9.0,10.0,Good,Chicago,IL,8.8,2.8,26.6
2023-04-17,60,PM10,44.0,45.0,3.0,60.0,25.0,Moderate,Chicago,IL,2.6,0.5,28.8
2023-04-18,61,PM10,49.0,59.0,6.0,61.0,47.0,Moderate,Chicago,IL,7.8,0.0,13.4
2023-04-19,56,PM2.5,54.0,56.0,7.0,42.0,44.0,Moderate,Chicago,IL,11.9,3.8,15.8
2023-04-20,47,Ozone,47.0,45.0,6.0,41.0,42.0,Good,Chicago,IL,19.5,5.3,24.4
2023-04-21,43,Ozone,43.0,29.0,3.0,23.0,29.0,Good,Chicago,IL,11.3,0.0,16.7
2023-04-22,39,Ozone,39.0,35.0,5.0,12.0,24.0,Good,Chicago,IL,6.1,0.5,18.4
2023-04-23,33,Ozone,33.0,22.0,5.0,9.0,23.0,Good,Chicago,IL,4.4,0.0,13.7
